experience,skills_score,aptitude_score,coding_speed_sec,sys_design_score,hire
7,100,59,1463,8,1
2,38,68,243,5,1
12,40,76,1411,10,1
7,94,53,2338,2,1
3,90,30,3075,8,1
5,78,52,2530,3,1
3,73,69,1861,5,1
10,40,55,623,8,1
4,62,43,3483,10,1
9,58,63,1405,3,1
8,94,77,3027,3,1
1,90,64,618,5,1
8,22,89,393,6,1
2,66,75,3089,4,1
4,90,79,1089,9,1
6,49,78,343,6,1
12,67,73,1522,8,1
11,60,98,3099,10,1
11,85,82,3264,5,1
1,40,70,2731,2,0
3,83,85,661,8,1
0,49,100,2344,9,1
12,29,42,1508,1,1
12,44,59,1419,9,1
10,61,87,638,8,1
2,38,86,935,1,1
5,96,87,938,5,1
1,56,34,1494,10,1
7,44,80,1639,1,1
6,88,66,381,8,1
2,23,67,3435,6,0
0,37,78,269,5,1
11,95,80,1045,1,1
11,36,38,1809,6,1
9,34,66,2211,4,1
3,36,59,1732,3,1
12,36,88,2622,6,1
3,67,43,808,9,1
10,97,40,1333,9,1
4,48,56,3109,5,1
2,52,91,2657,2,0
10,83,82,2832,1,1
1,54,92,1647,8,1
1,98,99,3290,3,1
7,100,96,2330,2,1
12,31,57,2942,10,1
6,68,99,2144,5,1
11,72,89,2826,5,1
0,62,93,362,7,1
11,24,78,2968,5,1
12,98,56,846,5,1
8,77,69,2888,9,1
2,64,78,2410,1,0
2,69,87,2087,5,1
0,53,74,2308,2,0
10,85,66,1842,4,1
3,45,68,898,5,1
9,20,73,1656,6,1
11,24,50,3412,10,1
10,51,42,1355,1,1
1,21,50,1881,6,0
11,45,54,2317,8,1
2,29,60,2938,6,0
11,64,88,290,4,1
10,99,38,464,5,1
12,96,63,1626,9,1
0,78,79,149,2,1
2,77,97,3457,4,1
3,80,47,1308,8,1
5,24,58,1447,3,0
2,97,44,1378,9,1
10,70,66,2006,10,1
5,62,92,1195,10,1
11,60,88,3438,6,1
11,83,36,2811,9,1
1,92,84,1861,2,1
10,34,75,653,10,1
7,60,31,1591,2,1
4,84,57,3124,6,1
0,99,75,2571,5,1
5,54,61,1395,10,1
2,34,53,1538,2,0
3,55,99,269,5,1
9,57,42,3060,8,1
7,39,34,3072,8,1
7,95,49,1451,10,1
10,54,33,3586,4,1
12,94,79,266,6,1
7,40,56,2806,8,1
11,35,51,449,8,1
4,22,96,1708,4,1
12,43,59,631,4,1
0,35,98,1475,9,1
8,55,66,2461,3,1
10,84,39,2760,1,1
8,43,70,1189,8,1
7,68,72,2932,3,1
10,97,46,138,9,1
2,53,49,3300,3,0
5,82,81,3101,7,1
6,77,41,3029,9,1
3,61,64,2438,9,1
11,30,55,1390,6,1
9,22,41,351,2,1
6,63,44,352,3,1
8,69,72,1875,4,1
5,63,33,2499,10,1
1,48,75,2826,8,1
5,42,56,1557,2,1
12,40,90,3540,6,1
2,91,38,1960,10,1
6,40,44,3057,6,1
2,43,59,736,4,1
11,31,88,3563,3,1
12,67,58,1395,6,1
7,58,66,2633,5,1
10,38,45,1330,1,1
10,68,80,1870,10,1
4,54,37,882,10,1
12,24,82,2009,7,1
2,94,49,2102,3,1
12,89,80,996,3,1
0,71,83,141,2,1
4,95,58,204,1,1
9,99,53,2814,7,1
9,98,56,171,2,1
10,61,87,1016,3,1
2,20,95,1792,3,1
3,53,56,810,8,1
12,75,66,1691,4,1
9,72,99,2031,1,1
3,78,89,3130,3,1
2,93,42,2835,10,1
5,92,34,1888,5,1
5,74,67,1202,9,1
0,89,46,3457,9,1
12,49,81,416,10,1
3,40,39,877,9,1
0,48,86,1949,9,1
6,83,64,2900,4,1
6,42,46,3489,8,1
5,44,98,3444,3,1
10,28,94,1948,8,1
1,27,30,776,6,0
3,83,78,2604,10,1
11,52,33,1087,8,1
2,69,54,659,7,1
10,36,65,989,6,1
7,77,58,2521,10,1
1,35,60,1352,5,0
9,98,42,2497,4,1
1,32,68,2756,3,0
0,88,45,3209,5,0
8,33,68,1878,5,1
2,37,55,2654,9,1
7,53,87,416,8,1
6,94,78,3183,4,1
11,53,52,2179,2,1
0,99,99,3203,1,1
10,59,97,885,7,1
5,43,80,1177,6,1
7,37,47,1292,5,1
5,85,54,3431,9,1
8,36,47,2034,5,1
9,20,39,1540,4,1
2,43,56,125,4,1
5,46,66,1745,2,1
9,97,75,1899,4,1
12,21,98,1549,3,1
3,30,65,1990,1,0
9,24,77,272,8,1
11,57,95,2454,6,1
2,26,86,959,1,0
7,95,85,1981,2,1
6,44,37,685,10,1
6,33,46,3531,10,1
4,76,54,2226,8,1
11,49,56,1345,7,1
0,58,75,2167,7,1
5,76,63,2725,2,1
5,41,44,2162,8,1
2,80,73,1935,6,1
4,52,60,345,3,1
8,72,32,1669,8,1
6,49,38,3009,10,1
7,63,48,155,5,1
8,79,99,1083,6,1
5,27,48,534,9,1
4,20,65,1888,9,1
9,70,92,2652,6,1
4,67,83,248,6,1
4,82,67,3563,7,1
12,88,57,836,7,1
3,96,46,3160,10,1
1,75,51,1931,2,0
6,51,68,1881,9,1
6,59,40,2706,9,1
7,70,39,2492,9,1
7,80,53,2433,7,1
10,62,35,2957,10,1
7,71,53,1047,6,1
8,25,86,1874,1,1
5,95,73,871,4,1
3,35,60,2798,4,0
1,61,41,2781,8,0
4,45,54,3421,9,1
5,79,74,1296,10,1
6,62,49,2218,8,1
5,72,79,1185,2,1
3,35,87,2997,9,1
3,92,54,2225,8,1
6,95,55,750,6,1
0,72,83,2549,9,1
2,86,61,3433,2,1
9,97,53,1484,1,1
1,97,48,771,3,1
1,38,94,906,4,1
6,44,71,2605,6,1
4,39,34,1374,8,1
12,71,100,2042,2,1
11,29,67,1844,2,1
2,40,55,475,10,1
8,26,82,576,5,1
8,97,73,3090,5,1
2,80,66,1870,9,1
1,92,91,372,1,1
2,52,41,3067,3,0
8,20,35,2527,5,1
12,73,42,3557,6,1
7,99,73,2132,9,1
2,73,82,366,7,1
3,62,73,2391,1,1
4,94,88,3285,7,1
3,43,51,1666,7,1
11,88,61,2034,1,1
10,88,66,3028,7,1
11,45,63,750,4,1
1,93,42,2463,10,1
10,35,32,1421,9,1
8,61,100,1767,10,1
1,89,92,947,1,1
4,20,44,1107,1,0
10,75,87,140,7,1
8,37,48,3098,4,1
7,100,62,2907,9,1
0,37,87,3407,3,0
2,38,100,1570,6,1
9,92,44,2404,9,1
8,33,94,2863,2,1
2,77,48,2320,4,1
10,58,87,1204,1,1
3,92,85,1736,7,1
2,90,90,518,1,1
6,36,86,383,7,1
8,23,82,406,2,1
3,87,49,615,3,1
8,73,99,3116,3,1
1,58,49,3086,1,0
1,32,60,879,3,0
8,70,74,3345,4,1
6,97,100,2261,8,1
4,57,46,2810,8,1
4,83,55,3501,1,1
12,73,92,1984,6,1
8,46,86,2456,5,1
10,73,55,1425,10,1
3,73,39,2394,8,1
10,94,37,992,1,1
0,90,63,1519,8,1
5,47,58,2972,7,1
2,99,57,263,7,1
1,50,41,2378,6,1
3,80,81,394,2,1
8,75,76,1996,1,1
7,28,59,1177,1,1
11,56,31,2718,3,1
12,75,70,3462,8,1
12,88,74,1370,1,1
6,65,44,3340,8,1
1,38,56,1214,10,1
0,96,67,3116,3,1
12,70,57,2987,9,1
11,84,54,3112,6,1
6,25,36,1787,7,1
11,63,61,2078,3,1
9,42,89,1495,4,1
4,79,32,1043,5,1
10,38,92,2257,6,1
7,82,53,1071,3,1
4,33,82,2599,10,1
9,90,78,2883,10,1
4,93,43,3309,3,1
7,33,49,2573,10,1
8,70,78,1861,6,1
1,59,42,1466,1,0
7,36,53,3462,1,0
6,77,80,1118,5,1
7,58,47,2761,7,1
2,97,83,2332,5,1
3,21,33,2953,6,0
6,64,39,735,10,1
4,96,71,1367,7,1
6,81,41,3150,9,1
5,32,76,2218,3,1
3,60,62,3239,1,0
1,75,93,2692,10,1
11,40,60,2218,6,1
5,46,63,3365,9,1
5,49,30,3088,2,0
5,50,58,3501,7,1
0,43,88,167,4,1
5,70,95,1281,2,1
1,93,83,900,8,1
9,53,58,1486,10,1
4,38,59,1455,10,1
6,36,92,3439,3,1
9,72,38,1628,10,1
0,53,56,1969,3,0
4,33,100,1017,6,1
8,47,78,2403,8,1
2,30,63,825,2,0
12,57,38,2097,6,1
1,68,80,2719,3,0
9,73,63,3068,3,1
1,26,96,969,5,1
2,37,37,998,4,0
0,52,41,345,8,1
1,81,60,3467,7,1
5,30,58,525,9,1
7,68,80,560,9,1
3,77,96,2826,9,1
1,74,86,3075,10,1
4,37,63,1429,7,1
12,69,40,1142,6,1
11,78,66,367,1,1
2,34,65,3093,1,0
4,23,83,1358,2,1
2,57,81,1741,2,1
10,83,57,1583,8,1
3,65,43,1152,7,1
4,62,66,1716,10,1
6,82,64,364,6,1
1,57,95,2794,5,1
5,25,51,1702,10,1
5,49,32,3504,2,0
5,88,92,882,6,1
6,30,77,2029,10,1
10,92,72,446,5,1
2,32,32,2157,7,0
12,79,40,2366,10,1
4,36,68,434,10,1
11,74,78,2494,4,1
8,27,90,2739,1,1
8,21,89,1169,2,1
6,38,76,2932,4,1
8,70,72,2049,8,1
2,78,85,446,10,1
11,41,98,295,6,1
6,30,93,3321,10,1
0,97,56,201,10,1
12,35,77,2686,6,1
6,97,89,3105,9,1
2,54,65,378,5,1
2,95,51,2782,6,1
6,27,77,231,4,1
7,24,98,297,7,1
12,32,82,428,6,1
3,35,43,1098,9,1
11,90,83,1525,5,1
0,76,94,421,10,1
4,58,63,3040,3,1
9,52,78,500,10,1
3,99,45,3321,2,1
8,57,73,2332,6,1
2,81,85,665,10,1
3,55,45,2377,5,1
9,59,84,1266,8,1
2,80,37,1307,6,1
2,82,49,641,9,1
6,86,47,1027,5,1
4,65,90,2654,3,1
4,92,80,786,7,1
3,67,66,2089,6,1
9,96,66,2801,10,1
12,31,84,1931,9,1
7,22,72,1542,5,1
0,35,70,1530,1,0
10,51,63,3317,6,1
8,39,44,2897,3,1
10,49,62,2263,8,1
8,79,97,1098,3,1
10,99,42,771,3,1
4,59,59,125,10,1
0,52,31,568,8,1
11,45,98,1084,5,1
11,66,76,727,9,1
1,67,88,707,6,1
1,81,78,3301,10,1
5,35,57,1220,10,1
9,48,76,1219,8,1
8,50,36,2016,9,1
2,81,80,1923,7,1
7,81,45,785,6,1
1,45,43,129,8,1
4,37,59,335,7,1
11,64,78,3077,6,1
3,24,64,1478,6,1
4,24,45,1689,5,0
3,26,82,2032,2,0
0,28,73,1893,7,0
12,94,60,2075,2,1
0,82,58,255,1,1
5,76,45,2680,8,1
7,78,86,1240,1,1
6,55,94,1668,3,1
3,82,87,1346,6,1
12,32,46,3422,8,1
4,38,52,3152,5,0
7,29,76,1652,4,1
5,94,69,748,5,1
7,49,44,1196,3,1
5,55,35,3208,4,1
12,23,97,2207,3,1
7,49,62,2460,4,1
11,80,43,1762,2,1
11,51,86,1120,4,1
3,93,74,668,2,1
9,64,89,406,7,1
1,50,31,2327,10,1
2,75,41,1694,4,1
4,61,93,2443,8,1
3,94,90,2885,7,1
4,32,65,1496,4,1
0,72,75,2394,5,1
0,73,81,255,10,1
11,62,63,1940,5,1
1,43,69,1656,10,1
10,42,40,1155,9,1
1,38,68,3568,7,0
12,58,69,1993,9,1
7,40,32,3274,6,1
9,66,74,775,6,1
3,29,88,186,4,1
5,78,49,1713,7,1
1,60,73,909,5,1
0,82,97,1689,2,1
11,54,96,1169,10,1
6,35,66,3343,3,1
3,53,46,2919,7,1
3,53,71,2774,3,0
1,63,100,2350,10,1
8,97,89,2686,10,1
1,25,72,2913,3,0
4,40,82,934,6,1
5,90,31,2468,2,1
2,75,49,3292,3,0
10,44,66,2239,1,1
2,71,60,1298,9,1
5,70,40,2872,9,1
4,77,94,2737,4,1
4,81,75,1337,9,1
4,67,50,1174,10,1
8,48,46,150,3,1
7,71,46,1997,3,1
3,87,95,916,3,1
5,63,71,1950,2,1
4,62,52,3572,4,1
10,60,89,2843,2,1
5,47,54,1119,4,1
10,40,89,2059,8,1
7,21,49,3214,2,1
5,73,30,3220,1,0
5,35,91,3188,6,1
1,57,76,2552,7,1
6,63,49,1430,2,1
11,25,67,1573,6,1
12,100,65,3016,9,1
11,36,30,605,3,1
12,71,63,3463,1,1
2,25,71,1930,6,1
11,23,52,2510,2,1
11,87,40,2824,8,1
12,72,78,586,6,1
12,70,83,815,8,1
6,88,40,1920,9,1
11,55,78,1080,8,1
4,22,36,2170,9,1
3,75,73,144,3,1
9,31,84,3014,4,1
11,42,38,1909,5,1
0,78,76,1295,3,1
11,80,63,3262,7,1
7,35,88,1454,4,1
1,69,88,1636,4,1
9,55,84,3508,8,1
7,91,39,1596,6,1
6,85,51,1704,1,1
2,82,47,3510,2,0
10,77,38,3057,4,1
6,71,75,3122,7,1
0,53,67,3260,2,0
4,62,72,2540,4,1
12,26,32,2472,9,1
1,97,35,2764,7,1
1,42,47,3228,2,0
2,79,92,2788,4,1
6,89,78,2595,7,1
1,84,64,3573,4,1
3,37,80,2938,10,1
3,83,99,1234,3,1
0,47,85,3333,3,0
6,98,39,393,9,1
3,26,66,1173,9,1
0,20,72,1306,9,1
2,53,38,351,1,0
7,71,52,1056,9,1
3,87,93,1693,1,1
0,51,43,2661,3,0
6,62,51,2895,10,1
7,39,83,3589,8,1
4,28,80,689,9,1
8,89,40,3333,9,1
6,77,30,457,7,1
3,60,48,2711,8,1
8,40,84,3414,2,1
5,99,44,1101,10,1
10,84,39,2293,9,1
7,63,49,2211,8,1
1,55,66,589,10,1
4,37,84,1532,6,1
2,63,43,310,2,0
4,28,77,3103,9,1
7,28,50,1590,4,1
12,95,59,533,9,1
5,88,90,851,1,1
0,77,68,3212,9,1
6,96,83,3589,5,1
9,54,53,718,1,1
0,55,78,3351,1,0
0,81,71,2598,1,0
3,68,52,1094,3,1
8,69,44,3326,1,1
7,72,90,535,8,1
9,40,88,228,8,1
2,42,59,2417,2,0
5,30,42,1456,2,0
0,59,44,248,6,1
9,26,51,2705,7,1
0,71,91,1575,8,1
5,67,43,1585,10,1
4,70,80,3177,2,1
5,40,33,1330,6,1
8,26,89,1347,9,1
11,93,85,1567,10,1
4,40,83,2803,6,1
1,82,81,3283,5,1
0,42,71,2599,3,0
12,68,71,313,1,1
12,34,57,2770,5,1
10,58,37,2556,5,1
12,76,45,3519,1,1
1,64,32,713,6,1
7,75,61,1679,4,1
0,48,80,3467,4,0
5,35,54,2263,9,1
4,26,97,584,1,1
9,79,63,2916,10,1
10,40,63,2558,8,1
8,49,95,2472,6,1
3,21,50,2351,1,0
4,33,43,2629,6,0
4,55,81,3469,10,1
10,87,72,633,9,1
1,56,39,3250,8,1
10,71,48,3229,1,1
1,85,50,1808,5,1
8,25,73,1830,6,1
12,58,51,2485,5,1
11,37,32,3535,4,1
2,50,43,392,6,1
5,81,59,2132,1,1
3,24,30,1836,7,0
3,71,39,2235,7,1
4,96,34,1320,9,1
4,81,30,3011,8,1
6,84,32,550,6,1
6,25,54,487,2,1
11,72,91,2878,9,1
0,58,30,3263,2,0
5,99,50,2868,3,1
3,32,89,1486,8,1
1,87,52,1646,8,1
5,55,66,1071,5,1
6,29,47,2174,8,1
1,29,52,366,3,0
1,65,77,2729,10,1
9,46,66,3326,8,1
10,71,42,1007,2,1
6,34,81,2720,3,1
8,54,51,871,5,1
2,87,63,1085,8,1
2,31,90,3566,1,0
7,60,54,2830,2,1
1,42,64,3507,5,0
8,61,65,383,4,1
6,75,59,960,6,1
7,99,98,2521,7,1
8,47,88,3255,2,1
11,87,96,3006,1,1
2,89,83,766,9,1
5,36,86,1031,5,1
7,73,77,3016,6,1
0,90,33,1123,4,1
12,86,62,2197,9,1
5,38,84,161,8,1
2,66,76,365,1,1
7,49,51,2059,8,1
8,57,56,773,7,1
12,70,51,2875,2,1
12,51,46,2111,8,1
4,88,60,2390,4,1
1,69,90,3491,3,0
6,40,61,3406,8,1
11,37,70,3500,9,1
5,70,47,2958,10,1
5,84,61,3545,2,1
11,32,50,417,1,1
0,95,41,2004,10,1
0,55,35,2848,8,0
5,81,68,1387,2,1
5,98,92,2911,10,1
3,77,68,2424,6,1
7,77,76,2996,5,1
12,20,91,964,2,1
8,96,40,349,9,1
5,30,99,1711,9,1
9,68,68,1917,3,1
7,46,99,575,10,1
7,100,81,789,8,1
1,75,74,2592,4,1
3,48,69,2199,7,1
0,95,88,2927,1,1
0,58,58,2762,4,0
5,80,89,484,6,1
6,63,52,1056,5,1
4,93,73,997,8,1
7,51,49,1892,8,1
8,31,77,1663,5,1
3,85,81,239,8,1
0,67,65,1039,7,1
5,85,32,2705,1,0
0,38,36,915,9,1
1,73,100,2973,5,1
11,55,57,1898,3,1
10,89,97,662,2,1
3,34,78,1664,5,1
3,25,43,1885,5,0
5,62,93,2787,4,1
7,21,90,1481,7,1
2,76,53,683,4,1
5,59,30,1731,9,1
2,96,47,2397,6,1
1,32,98,3285,3,0
12,79,53,1973,3,1
11,97,77,1469,8,1
3,75,65,3105,1,1
3,61,30,2732,10,1
11,73,47,376,6,1
1,33,90,3476,2,0
11,100,88,258,10,1
10,65,68,2367,10,1
2,22,78,1782,10,1
8,76,44,1259,7,1
9,46,59,921,10,1
8,88,56,432,3,1
11,72,63,1883,2,1
9,46,36,582,2,1
6,56,37,3427,10,1
1,25,66,2760,2,0
12,85,59,2163,7,1
4,59,71,3181,5,1
7,98,66,759,6,1
0,93,90,1417,6,1
0,93,81,299,6,1
10,70,34,2772,4,1
10,55,59,1760,2,1
5,49,46,3385,8,1
6,21,31,2140,4,0
6,47,79,292,9,1
2,87,66,2036,1,1
9,79,43,832,3,1
3,70,72,1676,5,1
8,40,72,1169,9,1
10,100,95,943,3,1
9,60,66,2367,4,1
12,79,45,2552,10,1
3,73,70,2228,9,1
4,63,32,1214,5,1
5,62,62,3308,7,1
6,92,30,1087,10,1
4,68,80,1029,8,1
6,22,75,2317,7,1
11,63,36,2354,7,1
1,58,98,2866,6,1
6,83,47,2488,6,1
4,97,59,1567,4,1
9,90,81,2759,3,1
4,63,37,1936,3,1
10,61,64,1172,5,1
5,47,37,1292,5,1
11,98,93,969,6,1
8,75,77,1476,3,1
3,69,53,1573,2,1
4,46,31,1210,6,1
4,22,44,3549,6,0
2,93,83,3271,3,1
2,100,75,1388,2,1
11,80,78,543,2,1
0,36,51,2856,3,0
3,76,49,1271,3,1
8,64,97,3400,10,1
1,55,39,1538,2,0
12,49,90,3064,8,1
9,43,100,2074,6,1
3,21,70,1188,1,0
8,67,73,1842,10,1
8,26,100,2981,3,1
7,95,53,1772,7,1
1,82,73,3192,1,0
10,73,52,644,4,1
2,87,68,1395,6,1
5,72,67,2279,4,1
1,85,78,1910,2,1
2,57,98,2678,1,0
0,49,40,1656,10,1
3,23,54,370,10,1
10,39,49,2544,5,1
5,77,32,3165,3,1
0,56,32,3164,1,0
11,93,98,3215,1,1
0,32,100,1622,7,1
7,23,48,2853,8,1
6,41,41,2747,9,1
6,94,98,3484,1,1
6,56,90,2107,1,1
4,33,44,2384,10,1
3,29,57,1181,4,1
12,43,30,334,4,1
6,50,59,1616,1,1
10,48,34,3491,8,1
2,76,88,964,5,1
8,78,32,1200,10,1
1,21,81,1542,10,1
0,44,96,2142,3,1
7,41,84,354,7,1
5,20,41,2524,3,0
12,27,97,1923,2,1
3,60,81,2579,1,1
9,85,58,1819,8,1
8,28,54,957,5,1
4,72,98,2328,9,1
12,47,73,3493,2,1
10,26,100,1556,9,1
0,82,46,2918,8,1
0,97,82,3565,5,1
6,51,30,919,9,1
12,20,89,3396,4,1
0,42,49,2625,1,0
5,30,94,3361,9,1
6,74,31,3521,8,1
10,43,86,3435,4,1
9,76,55,2286,8,1
4,88,92,3533,2,1
2,81,97,344,8,1
2,93,57,2649,5,1
11,89,66,1304,7,1
1,96,85,187,3,1
10,77,74,1952,10,1
11,31,67,1990,10,1
11,90,49,1183,4,1
0,24,58,1568,10,1
10,85,40,1777,6,1
7,94,58,2326,10,1
12,24,39,1214,4,1
8,63,94,2743,4,1
1,24,81,2326,8,1
12,91,77,3516,9,1
12,86,44,1540,5,1
3,96,65,2747,4,1
2,38,65,3276,9,1
3,21,38,143,7,1
3,21,88,1017,7,1
7,53,71,2045,4,1
10,98,64,1827,5,1
2,24,76,2482,10,1
2,81,94,941,10,1
11,29,54,3369,5,1
5,21,98,864,8,1
10,69,39,723,4,1
2,95,36,2389,6,1
4,25,58,2272,10,1
3,51,40,1769,7,1
10,23,88,219,7,1
3,93,91,3120,1,1
1,42,69,1553,1,0
8,24,36,665,10,1
4,29,63,3380,5,0
4,33,57,3592,5,0
6,88,55,1769,1,1
11,88,53,2039,8,1
2,60,68,1521,1,1
11,77,92,1499,10,1
5,73,75,3360,3,1
0,65,98,3361,4,1
4,93,53,893,6,1
4,72,67,285,4,1
8,53,44,3042,3,1
11,97,70,3223,2,1
4,54,99,1461,7,1
7,47,96,1854,9,1
2,39,62,1145,6,1
11,88,48,3203,10,1
10,75,61,1764,6,1
5,75,94,1637,8,1
1,88,91,249,9,1
8,54,92,456,4,1
5,27,64,467,10,1
4,52,90,2305,6,1
8,49,80,2005,3,1
0,52,73,3356,1,0
2,81,99,579,5,1
12,79,84,3555,4,1
1,42,69,3348,10,1
8,75,64,1862,7,1
10,62,30,411,8,1
5,30,85,3274,7,1
10,39,47,3112,2,1
5,90,75,1399,8,1
4,89,70,3069,1,1
3,80,67,3076,6,1
3,52,42,616,9,1
1,27,89,2251,4,0
6,80,50,838,3,1
5,41,87,1252,7,1
2,75,57,3483,10,1
11,67,59,2875,7,1
6,40,51,1899,4,1
8,40,48,708,6,1
9,80,55,1812,9,1
0,73,95,3131,10,1
11,78,66,611,8,1
10,25,59,600,8,1
11,44,67,1289,10,1
9,51,39,3587,3,1
7,80,53,1321,3,1
1,54,90,686,8,1
0,81,68,2040,7,1
8,92,30,1543,7,1
1,44,90,1497,5,1
6,68,97,3295,8,1
6,27,100,2333,10,1
0,62,47,3052,5,0
12,58,31,553,7,1
9,53,93,420,3,1
0,48,54,2140,10,1
6,62,77,3114,7,1
5,79,93,2489,10,1
3,65,48,1960,8,1
2,65,90,406,1,1
4,85,90,2788,4,1
4,74,43,2377,1,1
10,82,51,2117,2,1
2,50,97,2733,9,1
5,63,96,3448,7,1
11,46,52,3071,10,1
2,40,95,211,1,1
12,79,76,3381,1,1
3,87,43,3433,10,1
2,63,99,2606,8,1
11,60,53,2749,7,1
11,99,100,2907,6,1
5,65,49,2366,7,1
8,68,94,2920,2,1
2,28,50,2201,9,1
0,57,69,3366,6,0
12,95,60,571,2,1
6,21,49,2968,9,1
11,38,63,3041,4,1
4,33,88,2546,9,1
3,83,49,3216,9,1
2,73,72,838,1,1
6,42,44,2625,2,1
1,24,81,2595,10,1
10,47,89,2866,9,1
3,70,81,1625,8,1
1,29,73,3347,8,1
9,30,30,1755,3,1
7,95,49,3190,5,1
2,90,98,176,9,1
4,43,91,3161,9,1
10,88,89,1146,7,1
3,64,82,2138,3,1
4,27,67,966,7,1
3,53,41,2531,7,1
7,53,60,2028,6,1
5,69,34,1065,2,1
12,65,55,2054,7,1
0,21,45,3425,4,0
4,61,86,2010,10,1
0,85,70,3444,4,1
11,80,43,280,5,1
2,21,58,1506,7,1
11,50,53,1617,9,1
10,66,35,1537,7,1
5,80,37,143,2,1
8,27,78,1295,2,1
2,71,96,1550,7,1
11,91,40,2872,6,1
11,40,87,3526,9,1
11,62,38,3477,3,1
12,34,65,2818,2,1
3,77,79,2494,5,1
12,88,98,2525,1,1
9,32,34,715,2,1
0,35,35,3302,9,0
9,57,32,934,4,1
1,22,85,654,5,1
12,84,61,1033,9,1
12,78,67,861,3,1
6,66,83,3291,5,1
7,89,41,1911,8,1
0,58,61,1287,3,0
8,70,91,1700,8,1
5,69,33,1277,9,1
0,20,38,3572,5,0
3,43,89,905,7,1
3,32,32,465,7,1
6,49,32,764,5,1
0,71,52,1630,3,0
12,20,100,3477,4,1
9,48,36,531,5,1
8,91,30,764,9,1
0,53,95,457,5,1
9,81,41,2092,8,1
2,85,74,3548,5,1
0,37,33,427,1,0
0,81,87,1469,2,1
3,80,77,3482,9,1
1,38,40,2199,4,0
8,71,59,2236,10,1
0,65,64,2350,7,1
2,96,92,3273,5,1
1,85,39,2718,6,1
0,27,96,2523,9,1
10,29,65,2277,8,1
8,43,39,1165,1,1
4,46,49,465,4,1
10,39,64,812,8,1
5,38,73,277,4,1
7,78,67,1515,3,1
6,38,97,228,2,1
12,22,85,2016,7,1
6,77,51,1224,4,1
8,84,53,3337,8,1
2,56,87,444,8,1
9,58,66,670,2,1
7,56,87,1690,10,1
5,43,74,1357,4,1
7,42,48,1480,2,1
3,93,66,3563,5,1
0,45,37,737,4,0
10,99,96,1893,6,1
12,20,67,2758,10,1
2,26,78,1879,6,1
9,32,100,1021,1,1
2,72,53,225,8,1
12,80,44,3088,4,1
0,55,68,2277,5,0
12,40,83,462,8,1
4,39,53,404,9,1
12,39,31,290,10,1
11,93,85,640,9,1
5,83,98,414,3,1
8,20,74,609,3,1
7,63,87,3413,5,1
3,82,43,429,7,1
5,52,76,3429,8,1
2,97,82,1626,6,1
0,38,85,381,6,1
8,60,94,887,6,1
7,72,78,2483,5,1
5,43,34,3354,9,1
2,94,99,291,3,1
10,74,68,2000,5,1
4,95,57,416,9,1
8,72,45,919,1,1
6,57,76,1386,2,1
1,56,81,1654,9,1
5,22,57,1870,3,0
12,66,60,3002,9,1
8,25,68,2501,10,1
10,64,91,1799,5,1
10,58,32,1079,5,1
9,91,86,2722,4,1
0,24,96,1052,10,1
11,28,67,846,2,1
4,51,59,1837,5,1
8,42,83,2640,9,1
11,58,72,541,1,1
2,99,55,686,9,1
2,85,85,1218,3,1
11,26,57,1512,7,1
11,71,71,565,3,1
9,89,46,662,10,1
8,45,84,1155,3,1
2,23,49,2790,10,1
12,71,80,1963,10,1
10,57,39,2885,7,1
8,66,46,277,1,1
11,82,30,1786,4,1
9,20,58,1145,6,1
2,78,87,2575,4,1
7,45,43,978,8,1
9,83,60,1088,10,1
11,47,76,3315,8,1
8,86,73,2425,10,1
2,63,42,416,2,1
0,64,91,2001,2,1
12,32,65,1287,5,1
8,21,57,1454,2,1
6,28,64,475,3,1
5,88,70,1148,4,1
11,85,99,2629,10,1
3,43,35,420,6,1
4,88,40,2162,3,1
6,51,79,843,4,1
8,97,62,2853,9,1
5,36,89,2882,7,1
11,93,96,342,1,1
3,72,86,1340,7,1
11,95,60,2785,10,1
3,94,81,3002,10,1
9,29,67,3235,7,1
2,92,94,1949,4,1
1,46,50,485,1,1
3,29,33,3441,6,0
5,51,80,3173,3,1
0,24,45,1919,8,0
1,29,97,1123,5,1
7,29,59,1145,3,1
12,65,90,1561,6,1
2,78,50,2740,6,1
0,71,100,3058,10,1
1,27,54,3264,7,0
2,34,46,1185,1,0
1,90,52,3424,7,1
12,94,69,3116,3,1
3,51,95,938,1,1
12,62,39,2809,4,1
3,77,42,1863,10,1
10,90,72,1414,7,1
9,96,50,745,8,1
1,58,49,2544,7,1
12,81,80,3241,4,1
0,66,50,2474,9,1
2,54,49,2688,10,1
3,69,35,3327,7,1
10,32,31,517,10,1
5,60,65,2684,9,1
4,96,95,2998,8,1
1,60,64,606,8,1
3,28,62,1750,4,0
11,58,62,700,5,1
5,78,76,3433,1,1
11,42,50,1970,10,1
3,44,97,984,4,1
10,46,67,1273,5,1
10,89,80,1034,1,1
6,27,98,1328,6,1
12,58,62,738,10,1
5,52,75,3470,2,1
5,75,48,2131,10,1
9,42,52,2096,6,1
1,54,78,1978,5,1
10,87,46,2163,4,1
12,32,86,1313,10,1
6,36,58,947,3,1
8,59,76,193,10,1
5,95,94,270,4,1
7,33,72,2702,5,1
5,57,40,2443,9,1
5,84,74,1864,6,1
3,54,94,3115,1,1
5,72,89,680,6,1
